Time,Theta,Phi
167.831945,177.82505180088646,3.541522445906795
167.871657,177.82505180088646,3.541522445906795
167.881646,177.82505180088646,3.541522445906795
167.917028,177.82505180088646,3.526037232055567
167.957715,177.82505180088646,3.526037232055567
167.987631,177.75523049251998,3.529311370643342
167.997956,177.75523049251998,3.529311370643342
168.041641,177.75523049251998,3.5409359665295823
168.081606,177.75523049251998,3.5409359665295823
168.092006,177.75523049251998,3.5409359665295823
168.126589,177.75523049251998,3.5041233182702807
168.16753,177.75523049251998,3.5041233182702807
168.197541,177.68189134890156,3.5077225771704903
168.207684,177.68189134890156,3.5077225771704903
168.251674,177.68189134890156,3.5077225771704903
168.292967,177.68189134890156,3.5077225771704903
168.303907,177.68189134890156,3.5077225771704903
168.337961,177.68189134890156,3.608568752856928
168.3777,177.68189134890156,3.608568752856928
