UTC_Time,Time,Latitude,Longitude,Altitude
30-Jun-2023 13:09:19,13.345665,0,0,0.0199999995529652
30-Jun-2023 13:09:19,13.375269,0,0,0.0199999995529652
30-Jun-2023 13:09:19,13.415373,0,0,0.0199999995529652
30-Jun-2023 13:09:19,13.45256,0,0,-0.259999990463257
30-Jun-2023 13:09:19,13.457625,0,0,-0.259999990463257
30-Jun-2023 13:09:19,13.497669,0,0,-0.259999990463257
30-Jun-2023 13:09:19,13.538053,0,0,-0.259999990463257
30-Jun-2023 13:09:19,13.55301,0,0,-0.0999999940395355
30-Jun-2023 13:09:19,13.578601,0,0,-0.0999999940395355
30-Jun-2023 13:09:19,13.61859,0,0,-0.0999999940395355
30-Jun-2023 13:09:19,13.653637,0,0,-0.199999988079071
30-Jun-2023 13:09:19,13.659021,0,0,-0.199999988079071
30-Jun-2023 13:09:19,13.699271,0,0,-0.199999988079071
30-Jun-2023 13:09:19,13.744662,0,0,-0.199999988079071
30-Jun-2023 13:09:19,13.75466,0,0,-0.259999990463257
30-Jun-2023 13:09:19,13.784586,0,0,-0.259999990463257
30-Jun-2023 13:09:19,13.82471,0,0,-0.259999990463257
30-Jun-2023 13:09:19,13.855096,0,0,-0.25
30-Jun-2023 13:09:19,13.865114,0,0,-0.25
30-Jun-2023 13:09:19,13.904996,0,0,-0.25
30-Jun-2023 13:09:19,13.945742,0,0,-0.25
30-Jun-2023 13:09:19,13.955693,0,0,-0.189999997615814
30-Jun-2023 13:09:19,13.985979,0,0,-0.189999997615814
30-Jun-2023 13:09:20,14.025999,0,0,-0.189999997615814
30-Jun-2023 13:09:20,14.056514,0,0,-0.129999995231628
30-Jun-2023 13:09:20,14.066732,0,0,-0.129999995231628
30-Jun-2023 13:09:20,14.106528,0,0,-0.129999995231628
30-Jun-2023 13:09:20,14.14713,0,0,-0.129999995231628
30-Jun-2023 13:09:20,14.157048,0,0,-0.149999991059303
30-Jun-2023 13:09:20,14.1875,0,0,-0.149999991059303
30-Jun-2023 13:09:20,14.227641,0,0,-0.149999991059303
30-Jun-2023 13:09:20,14.258006,0,0,-0.149999991059303
30-Jun-2023 13:09:20,14.267973,0,0,-0.149999991059303
30-Jun-2023 13:09:20,14.307722,0,0,-0.149999991059303
30-Jun-2023 13:09:20,14.348702,0,0,-0.149999991059303
30-Jun-2023 13:09:20,14.358931,0,0,-0.219999998807907
30-Jun-2023 13:09:20,14.388676,0,0,-0.219999998807907
30-Jun-2023 13:09:20,14.428956,0,0,-0.219999998807907
30-Jun-2023 13:09:20,14.461272,0,0,0.0599999986588955
30-Jun-2023 13:09:20,14.471475,0,0,0.0599999986588955
30-Jun-2023 13:09:20,14.511037,0,0,0.0599999986588955
30-Jun-2023 13:09:20,14.551575,0,0,0.0599999986588955
30-Jun-2023 13:09:20,14.561643,0,0,0.0999999940395355
30-Jun-2023 13:09:20,14.591561,0,0,0.0999999940395355
30-Jun-2023 13:09:20,14.631722,0,0,0.0999999940395355
30-Jun-2023 13:09:20,14.662168,0,0,-0.179999992251396
30-Jun-2023 13:09:20,14.671695,0,0,-0.179999992251396
30-Jun-2023 13:09:20,14.712017,0,0,-0.179999992251396
30-Jun-2023 13:09:20,14.75259,0,0,-0.179999992251396
30-Jun-2023 13:09:20,14.762511,0,0,-0.119999997317791
30-Jun-2023 13:09:20,14.792434,0,0,-0.119999997317791
30-Jun-2023 13:09:20,14.832859,0,0,-0.119999997317791
30-Jun-2023 13:09:20,14.862733,0,0,0.140000000596046
30-Jun-2023 13:09:20,14.87297,0,0,0.140000000596046
30-Jun-2023 13:09:20,14.912692,0,0,0.140000000596046
30-Jun-2023 13:09:20,14.953459,0,0,0.140000000596046
30-Jun-2023 13:09:20,14.963242,0,0,-0.109999999403954
30-Jun-2023 13:09:20,14.993232,0,0,-0.109999999403954
30-Jun-2023 13:09:21,15.033012,0,0,-0.109999999403954
30-Jun-2023 13:09:21,15.063698,0,0,-0.0899999961256981
30-Jun-2023 13:09:21,15.073595,0,0,-0.0899999961256981
30-Jun-2023 13:09:21,15.11379,0,0,-0.0899999961256981
30-Jun-2023 13:09:21,15.154046,0,0,-0.0899999961256981
30-Jun-2023 13:09:21,15.163894,0,0,-0.119999997317791
30-Jun-2023 13:09:21,15.19419,0,0,-0.119999997317791
30-Jun-2023 13:09:21,15.234562,0,0,-0.119999997317791
30-Jun-2023 13:09:21,15.264303,0,0,-0.159999996423721
30-Jun-2023 13:09:21,15.274424,0,0,-0.159999996423721
30-Jun-2023 13:09:21,15.314529,0,0,-0.159999996423721
30-Jun-2023 13:09:21,15.354535,0,0,-0.159999996423721
30-Jun-2023 13:09:21,15.363975,0,0,-0.0700000002980232
30-Jun-2023 13:09:21,15.394139,0,0,-0.0700000002980232
30-Jun-2023 13:09:21,15.43457,0,0,-0.0700000002980232
30-Jun-2023 13:09:21,15.466545,0,0,-0.0999999940395355
30-Jun-2023 13:09:21,15.476276,0,0,-0.0999999940395355
30-Jun-2023 13:09:21,15.516672,0,0,-0.0999999940395355
30-Jun-2023 13:09:21,15.556902,0,0,-0.0999999940395355
30-Jun-2023 13:09:21,15.566229,0,0,0.0499999970197678
30-Jun-2023 13:09:21,15.596249,0,0,0.0499999970197678
30-Jun-2023 13:09:21,15.636264,0,0,0.0499999970197678
30-Jun-2023 13:09:21,15.667009,0,0,0.00999999977648258
30-Jun-2023 13:09:21,15.677019,0,0,0.00999999977648258
30-Jun-2023 13:09:21,15.717553,0,0,0.00999999977648258
30-Jun-2023 13:09:21,15.757978,0,0,0.00999999977648258
30-Jun-2023 13:09:21,15.767712,0,0,0
30-Jun-2023 13:09:21,15.797664,0,0,0
30-Jun-2023 13:09:21,15.837544,0,0,0
30-Jun-2023 13:09:21,15.867929,0,0,0.00999999977648258
30-Jun-2023 13:09:21,15.878225,0,0,0.00999999977648258
30-Jun-2023 13:09:21,15.918526,0,0,0.00999999977648258
30-Jun-2023 13:09:21,15.958917,0,0,0.00999999977648258
30-Jun-2023 13:09:21,15.968615,0,0,0.0199999995529652
30-Jun-2023 13:09:21,15.998704,0,0,0.0199999995529652
30-Jun-2023 13:09:22,16.038666,0,0,0.0199999995529652
30-Jun-2023 13:09:22,16.069032,0,0,0.159999996423721
30-Jun-2023 13:09:22,16.079228,0,0,0.159999996423721
30-Jun-2023 13:09:22,16.119959,0,0,0.159999996423721
30-Jun-2023 13:09:22,16.160247,0,0,0.159999996423721
30-Jun-2023 13:09:22,16.170205,0,0,0.219999998807907
30-Jun-2023 13:09:22,16.200494,0,0,0.219999998807907
30-Jun-2023 13:09:22,16.241013,0,0,0.219999998807907
30-Jun-2023 13:09:22,16.271446,0,0,-0.109999999403954
30-Jun-2023 13:09:22,16.281502,0,0,-0.109999999403954
30-Jun-2023 13:09:22,16.321673,0,0,-0.109999999403954
30-Jun-2023 13:09:22,16.361497,0,0,-0.109999999403954
30-Jun-2023 13:09:22,16.371566,0,0,0.119999997317791
30-Jun-2023 13:09:22,16.401629,0,0,0.119999997317791
30-Jun-2023 13:09:22,16.441506,0,0,0.119999997317791
30-Jun-2023 13:09:22,16.473611,0,0,0.0499999970197678
30-Jun-2023 13:09:22,16.483691,0,0,0.0499999970197678
30-Jun-2023 13:09:22,16.524507,0,0,0.0499999970197678
30-Jun-2023 13:09:22,16.564528,0,0,0.0499999970197678
30-Jun-2023 13:09:22,16.574561,0,0,0.259999990463257
30-Jun-2023 13:09:22,16.604593,0,0,0.259999990463257
30-Jun-2023 13:09:22,16.644568,0,0,0.259999990463257
30-Jun-2023 13:09:22,16.675095,0,0,0.149999991059303
30-Jun-2023 13:09:22,16.685247,0,0,0.149999991059303
30-Jun-2023 13:09:22,16.725679,0,0,0.149999991059303
30-Jun-2023 13:09:22,16.766583,0,0,0.149999991059303
30-Jun-2023 13:09:22,16.776583,0,0,0.179999992251396
30-Jun-2023 13:09:22,16.806684,0,0,0.179999992251396
30-Jun-2023 13:09:22,16.846578,0,0,0.179999992251396
30-Jun-2023 13:09:22,16.876978,0,0,0.219999998807907
30-Jun-2023 13:09:22,16.887245,0,0,0.219999998807907
30-Jun-2023 13:09:22,16.927626,0,0,0.219999998807907
30-Jun-2023 13:09:22,16.967559,0,0,0.219999998807907
30-Jun-2023 13:09:22,16.977989,0,0,0.28999999165535
30-Jun-2023 13:09:23,17.007702,0,0,0.28999999165535
30-Jun-2023 13:09:23,17.047532,0,0,0.28999999165535
30-Jun-2023 13:09:23,17.078002,0,0,0.239999994635582
30-Jun-2023 13:09:23,17.087931,0,0,0.239999994635582
30-Jun-2023 13:09:23,17.128528,0,0,0.239999994635582
30-Jun-2023 13:09:23,17.168672,0,0,0.239999994635582
30-Jun-2023 13:09:23,17.178732,0,0,0.28999999165535
30-Jun-2023 13:09:23,17.208703,0,0,0.28999999165535
30-Jun-2023 13:09:23,17.248917,0,0,0.28999999165535
30-Jun-2023 13:09:23,17.279697,0,0,0.199999988079071
30-Jun-2023 13:09:23,17.289478,0,0,0.199999988079071
30-Jun-2023 13:09:23,17.329996,0,0,0.199999988079071
30-Jun-2023 13:09:23,17.370518,0,0,0.199999988079071
30-Jun-2023 13:09:23,17.380267,0,0,0.259999990463257
30-Jun-2023 13:09:23,17.410653,0,0,0.259999990463257
30-Jun-2023 13:09:23,17.451261,0,0,0.259999990463257
30-Jun-2023 13:09:23,17.48369,0,0,0.359999984502792
30-Jun-2023 13:09:23,17.493611,0,0,0.359999984502792
30-Jun-2023 13:09:23,17.53413,0,0,0.359999984502792
30-Jun-2023 13:09:23,17.574008,0,0,0.359999984502792
30-Jun-2023 13:09:23,17.584178,0,0,0.189999997615814
30-Jun-2023 13:09:23,17.614193,0,0,0.189999997615814
30-Jun-2023 13:09:23,17.654265,0,0,0.189999997615814
30-Jun-2023 13:09:23,17.684615,0,0,0.0899999961256981
30-Jun-2023 13:09:23,17.694528,0,0,0.0899999961256981
30-Jun-2023 13:09:23,17.735121,0,0,0.0899999961256981
30-Jun-2023 13:09:23,17.774976,0,0,0.0899999961256981
30-Jun-2023 13:09:23,17.784664,0,0,0.179999992251396
30-Jun-2023 13:09:23,17.815283,0,0,0.179999992251396
30-Jun-2023 13:09:23,17.855129,0,0,0.179999992251396
30-Jun-2023 13:09:23,17.885666,0,0,0.119999997317791
30-Jun-2023 13:09:23,17.895396,0,0,0.119999997317791
30-Jun-2023 13:09:23,17.935661,0,0,0.119999997317791
30-Jun-2023 13:09:23,17.975875,0,0,0.119999997317791
30-Jun-2023 13:09:23,17.985223,0,0,0.280000001192093
30-Jun-2023 13:09:24,18.015621,0,0,0.280000001192093
30-Jun-2023 13:09:24,18.05533,0,0,0.280000001192093
30-Jun-2023 13:09:24,18.085584,0,0,0.269999980926514
30-Jun-2023 13:09:24,18.095332,0,0,0.269999980926514
30-Jun-2023 13:09:24,18.135816,0,0,0.269999980926514
30-Jun-2023 13:09:24,18.17594,0,0,0.269999980926514
30-Jun-2023 13:09:24,18.185896,0,0,0.329999983310699
30-Jun-2023 13:09:24,18.216173,0,0,0.329999983310699
30-Jun-2023 13:09:24,18.255835,0,0,0.329999983310699
30-Jun-2023 13:09:24,18.285989,0,0,0.179999992251396
30-Jun-2023 13:09:24,18.295942,0,0,0.179999992251396
30-Jun-2023 13:09:24,18.336507,0,0,0.179999992251396
30-Jun-2023 13:09:24,18.376972,0,0,0.179999992251396
30-Jun-2023 13:09:24,18.386683,0,0,0.0799999982118607
30-Jun-2023 13:09:24,18.416924,0,0,0.0799999982118607
30-Jun-2023 13:09:24,18.456938,0,0,0.0799999982118607
30-Jun-2023 13:09:24,18.48923,0,0,0.259999990463257
30-Jun-2023 13:09:24,18.499521,0,0,0.259999990463257
30-Jun-2023 13:09:24,18.539609,0,0,0.259999990463257
30-Jun-2023 13:09:24,18.579696,0,0,0.259999990463257
30-Jun-2023 13:09:24,18.589609,0,0,0.159999996423721
30-Jun-2023 13:09:24,18.619683,0,0,0.159999996423721
30-Jun-2023 13:09:24,18.659715,0,0,0.159999996423721
30-Jun-2023 13:09:24,18.690414,0,0,0.109999999403954
30-Jun-2023 13:09:24,18.700611,0,0,0.109999999403954
30-Jun-2023 13:09:24,18.74087,0,0,0.109999999403954
30-Jun-2023 13:09:24,18.781306,0,0,0.109999999403954
30-Jun-2023 13:09:24,18.791037,0,0,0.239999994635582
30-Jun-2023 13:09:24,18.820929,0,0,0.239999994635582
30-Jun-2023 13:09:24,18.86072,0,0,0.239999994635582
30-Jun-2023 13:09:24,18.891231,0,0,0.0399999991059303
30-Jun-2023 13:09:24,18.901723,0,0,0.0399999991059303
30-Jun-2023 13:09:24,18.94155,0,0,0.0399999991059303
30-Jun-2023 13:09:24,18.98227,0,0,0.0399999991059303
30-Jun-2023 13:09:24,18.992134,0,0,0.119999997317791
30-Jun-2023 13:09:25,19.022272,0,0,0.119999997317791
30-Jun-2023 13:09:25,19.062256,0,0,0.119999997317791
